Actual,Predicted,Mean
3.0,5.674710462258532,11
8.0,5.17554862355599,10
0.0,9.127347181008531,11
13.0,5.262601087258532,11
10.0,6.338284681008532,11
2.0,4.06812674855599,10
19.0,12.163968274758531,11
9.0,8.448424764663615,13
3.0,7.148343274758532,11
5.0,7.199124524758532,11
0.0,8.3818070358187,15
6.0,8.008694837258531,11
0.0,7.349515149758532,11
17.0,7.284085462258532,11
23.0,7.949612806008532,11
23.0,9.819868394711074,12
3.0,6.511624524758532,11
3.0,4.75367362355599,10
5.0,7.630765149758532,11
6.0,8.448424764663615,13
22.0,14.000532457211074,12
12.0,8.608304212258531,11
3.0,6.166897962258532,11
4.0,5.406644056008532,11
0.0,8.5063187545687,15
2.0,4.47681815480599,10
1.0,7.413479993508532,11
6.0,7.438382337258532,11
3.0,12.001858899758531,11
7.0,7.15797049855599,10
1.0,11.147016832211074,12
4.0,4.41480643605599,10
11.0,5.53394706105599,10
0.0,3.83375174855599,10
9.0,9.748929212258531,11
23.0,7.094144056008532,11
6.0,8.616116712258531,11
15.0,6.108304212258532,11
8.0,9.092679212258531,11
2.0,10.718094415866158,14
3.0,6.438382337258532,11
23.0,14.465237806008531,11
2.0,6.048733899758532,11
6.0,5.47925956105599,10
0.0,6.496487806008532,11
13.0,10.875882337258531,11
5.0,12.461819837258531,11
5.0,8.107815931008531,11
12.0,6.067288587258532,11
3.0,9.304731675961074,12
2.0,8.448424764663615,13
7.0,5.997114488461074,12
2.0,5.23316581105599,10
11.0,12.542874524758531,11
16.0,10.417386243508531,11
6.0,10.791336603366158,14
8.0,7.576565931008532,11
9.0,5.432522962258532,11
7.0,8.750882337258531,11
1.0,3.492581556008532,11
7.0,4.806546399758532,11
1.0,5.892483899758532,11
3.0,2.65699393605599,10
6.0,6.719144056008532,11
4.0,8.556823202163615,13
2.0,4.889065931008532,11
4.0,11.465026327163615,13
23.0,15.446471639663615,13
7.0,7.672757337258532,11
2.0,4.241255113461074,12
8.0,8.215026327163615,13
23.0,15.338911363461074,12
4.0,8.420315931008531,11
6.0,9.708890149758531,11
4.0,8.448424764663615,13
23.0,12.861233899758531,11
2.0,2.89039237355599,10
1.0,5.161526868508532,11
2.0,5.30494315480599,10
23.0,8.313870618508531,11
5.0,6.444241712258532,11
3.0,6.757718274758532,11
3.0,7.554593274758532,11
2.0,2.89039237355599,10
1.0,9.413130113461074,12
0.0,6.881741712258532,11
0.0,10.034085462258531,11
2.0,7.024808118508532,11
2.0,2.89039237355599,10
1.0,9.156644056008531,11
6.0,5.929593274758532,11
10.0,11.087308118508531,11
11.0,11.156155774758531,11
23.0,13.404202649758531,11
10.0,6.963772962258532,11
2.0,10.362698743508531,11
11.0,16.06924171225853,11
1.0,6.305708238461074,12
4.0,7.261136243508532,11
2.0,4.40406424855599,10
5.0,4.645413587258532,11
2.0,8.448424764663615,13
7.0,7.772366712258532,11
8.0,5.722562024758532,11
5.0,4.909085462258532,11
23.0,16.22597999350853,11
17.0,15.251020738461074,12
2.0,4.847562024758532,11
6.0,6.241116712258532,11
23.0,11.231351087258531,11
9.0,8.133694837258531,11
0.0,7.533108899758532,11
0.0,8.356781799030571,0
23.0,12.827192613461074,12
16.0,12.055569837258531,11
16.0,9.312405774758531,11
23.0,12.187405774758531,11
23.0,13.993069837258531,11
19.0,9.830122300961074,12
1.0,8.760298082211074,12
23.0,12.893948743508531,11
1.0,7.125394056008532,11
4.0,10.354886243508531,11
7.0,8.556823202163615,13
10.0,12.936567613461074,12
11.0,11.892972181008531,11
4.0,10.244184800961074,12
6.0,8.986233899758531,11
0.0,5.630276868508532,11
20.0,8.474515149758531,11
11.0,7.592679212258532,11
3.0,5.231351087258532,11
3.0,6.097073743508532,11
4.0,8.215026327163615,13
23.0,11.406155774758531,11
3.0,11.130065389663615,13
7.0,11.939847181008531,11
16.0,7.064847181008532,11
23.0,15.435452649758531,11
23.0,8.448424764663615,13
15.0,6.48316581105599,10
2.0,10.090864488461074,12
7.0,14.708540269711074,12
13.0,5.845120618508532,11
3.0,5.01392752980599,10
11.0,12.578030774758531,11
20.0,10.275296399758531,11
2.0,8.448424764663615,13
10.0,4.90259940480599,10
22.0,13.014065931008531,11
19.0,10.689497300961074,12
3.0,6.35425956105599,10
3.0,3.440335462258532,11
10.0,6.656155774758532,11
5.0,9.386624524758531,11
23.0,12.890530774758531,11
23.0,11.624555894711074,12
10.0,6.421780774758532,11
23.0,8.935940931008531,11
23.0,13.221723863461074,12
20.0,8.556823202163615,13
3.0,11.650296399758531,11
6.0,12.459028550961074,12
6.0,8.828030774758531,11
10.0,9.402737806008531,11
12.0,13.203519056008531,11
9.0,10.462796399758531,11
0.0,6.554593274758532,11
4.0,5.05543143605599,10
6.0,7.899808118508532,11
1.0,2.89039237355599,10
4.0,9.606839368508531,11
16.0,7.904690931008532,11
2.0,5.086819837258532,11
7.0,10.221585462258531,11
9.0,5.512112806008532,11
9.0,6.173245618508532,11
17.0,11.144437024758531,11
3.0,5.713284681008532,11
13.0,2.14625174855599,10
6.0,6.86500174855599,10
0.0,5.124905774758532,11
10.0,10.473538587258531,11
12.0,8.661038587258531,11
4.0,7.417874524758532,11
1.0,2.65699393605599,10
1.0,3.45191581105599,10
3.0,8.971097181008531,11
2.0,10.618069837258531,11
4.0,8.215026327163615,13
16.0,13.384183118508531,11
16.0,6.664944837258532,11
15.0,13.614651868508531,11
23.0,13.403852769711074,12
16.0,10.501858899758531,11
6.0,8.697171399758531,11
1.0,5.621137925961074,12
23.0,11.874417493508531,11
20.0,8.215026327163615,13
5.0,4.112698743508532,11
5.0,10.546292493508531,11
7.0,7.575589368508532,11
1.0,5.869046399758532,11
2.0,6.660062024758532,11
5.0,4.12965018605599,10
8.0,13.878323743508531,11
6.0,6.840726087258532,11
1.0,4.63355643605599,10
0.0,15.405317613461074,12
6.0,6.486722181008532,11
3.0,6.995022962258532,11
13.0,9.364163587258531,11
1.0,9.231351087258531,11
2.0,8.448424764663615,13
2.0,3.800198743508532,11
1.0,6.348050306008532,11
12.0,8.254300306008531,11
22.0,14.622114488461074,12
4.0,8.287503431008531,11
2.0,4.140807577163615,13
7.0,8.040921399758531,11
4.0,3.41773612355599,10
4.0,10.101468274758531,11
21.0,12.313520738461074,12
2.0,5.31031424855599,10
13.0,11.064847181008531,11
2.0,7.455472181008532,11
3.0,7.334866712258532,11
15.0,11.076077649758531,11
0.0,10.484695978366158,14
23.0,9.692776868508531,11
1.0,7.648831556008532,11
0.0,10.484695978366158,14
2.0,8.287015149758531,11
0.0,12.109769056008531,11
23.0,12.195356675961074,12
9.0,8.167874524758531,11
9.0,5.185452649758532,11
13.0,13.498091050961074,12
2.0,6.992093274758532,11
23.0,12.959866712258531,11
7.0,15.564009019711074,12
8.0,5.94507987355599,10
4.0,9.778714368508531,11
1.0,2.896390149758532,11
7.0,7.124905774758532,11
5.0,9.531155774758531,11
1.0,6.892972181008532,11
0.0,5.09400565480599,10
1.0,8.448424764663615,13
2.0,6.535200425961074,12
1.0,5.565335462258532,11
3.0,10.264554212258531,11
7.0,6.266019056008532,11
3.0,10.947659681008531,11
3.0,6.087796399758532,11
2.0,8.626858899758531,11
9.0,9.929104993508531,11
4.0,4.72340018605599,10
1.0,2.65699393605599,10
7.0,4.188382337258532,11
11.0,10.835843274758531,11
6.0,5.993069837258532,11
2.0,6.645413587258532,11
7.0,7.856351087258532,11
23.0,8.607327649758531,11
23.0,11.615766832211074,12
8.0,12.085005113461074,12
18.0,10.352094957211074,12
23.0,12.212796399758531,11
1.0,6.745999524758532,11
3.0,9.085843274758531,11
1.0,17.496626207211072,12
1.0,5.841214368508532,11
4.0,6.878323743508532,11
3.0,7.408108899758532,11
4.0,5.242581556008532,11
0.0,3.764065931008532,11
5.0,3.303128431008532,11
13.0,13.647854993508531,11
6.0,6.016157457211074,12
1.0,2.65699393605599,10
2.0,2.54664237355599,10
23.0,8.448424764663615,13
9.0,12.978559800961074,12
10.0,4.64088065480599,10
17.0,5.079983899758532,11
19.0,8.100003431008531,11
0.0,4.140807577163615,13
5.0,13.354397962258531,11
3.0,8.475003431008531,11
4.0,5.083890149758532,11
4.0,6.64185721730599,10
13.0,9.793851087258531,11
5.0,10.592606134616158,14
6.0,4.63648612355599,10
2.0,9.413968274758531,11
9.0,8.992093274758531,11
6.0,14.428755113461074,12
2.0,3.880765149758532,11
2.0,8.133206556008531,11
5.0,6.06470877980599,10
23.0,8.742093274758531,11
9.0,9.100979993508531,11
10.0,9.454983899758531,11
3.0,8.215026327163615,13
23.0,13.055846639663615,13
18.0,11.954007337258531,11
4.0,9.193891832211074,12
21.0,9.735745618508531,11
8.0,9.238187024758531,11
4.0,10.801313707211074,12
1.0,8.195706556008531,11
1.0,10.178755113461074,12
6.0,8.468655774758531,11
23.0,12.144437024758531,11
4.0,5.497952649758532,11
7.0,9.170804212258531,11
8.0,6.31715018605599,10
20.0,11.882229993508531,11
1.0,5.378812024758532,11
4.0,8.215026327163615,13
17.0,8.500394056008531,11
12.0,8.448424764663615,13
8.0,12.126370618508531,11
9.0,10.183011243508531,11
13.0,11.230374524758531,11
11.0,14.484280774758531,11
6.0,3.34547049855599,10
3.0,6.742093274758532,11
2.0,10.943265149758531,11
10.0,8.220608899758531,11
2.0,7.262601087258532,11
14.0,6.676663587258532,11
3.0,3.56519706105599,10
14.0,11.879788587258531,11
11.0,7.588284681008532,11
5.0,3.59449393605599,10
7.0,7.549710462258532,11
4.0,7.602444837258532,11
11.0,9.763577649758531,11
6.0,8.243069837258531,11
23.0,12.213423082211074,12
2.0,5.87330252980599,10
2.0,4.30445487355599,10
13.0,5.29761893605599,10
0.0,5.947171399758532,11
6.0,10.336120077163615,13
3.0,7.150784681008532,11
8.0,11.245649644711074,12
2.0,4.70533377980599,10
23.0,9.064847181008531,11
23.0,8.116116712258531,11
7.0,5.20679862355599,10
6.0,5.40992362355599,10
1.0,3.855512925961074,12
3.0,4.87574393605599,10
11.0,6.183499524758532,11
3.0,4.48218924855599,10
3.0,2.99927909230599,10
6.0,5.14332206105599,10
14.0,7.743069837258532,11
3.0,8.215026327163615,13
4.0,7.204983899758532,11
0.0,4.690823743508532,11
5.0,11.253812024758531,11
5.0,10.136624524758531,11
7.0,6.645413587258532,11
23.0,13.804731675961074,12
3.0,5.561429212258532,11
8.0,6.21558768605599,10
4.0,10.791336603366158,14
4.0,2.89039237355599,10
8.0,6.247464368508532,11
3.0,2.4978064944737826,17
23.0,10.484695978366158,14
1.0,5.49634940480599,10
2.0,15.783247300961074,12
2.0,8.323424764663615,13
5.0,4.98609549855599,10
2.0,4.082913587258532,11
3.0,12.221097181008531,11
1.0,6.062405774758532,11
6.0,9.843794175961074,12
3.0,3.989163587258532,11
6.0,5.81519706105599,10
5.0,6.592190931008532,11
6.0,12.439358899758531,11
16.0,5.415921399758532,11
1.0,8.587796399758531,11
3.0,8.448424764663615,13
5.0,4.76636893605599,10
6.0,7.538968274758532,11
18.0,9.268460462258531,11
4.0,4.03882987355599,10
6.0,5.140042493508532,11
4.0,8.448424764663615,13
4.0,2.99927909230599,10
5.0,8.838284681008531,11
2.0,7.856351087258532,11
6.0,9.389065931008531,11
7.0,5.613675306008532,11
12.0,8.522366712258531,11
4.0,6.340864488461074,12
7.0,4.15650565480599,10
7.0,8.215026327163615,13
23.0,16.998091050961072,12
4.0,8.019437024758531,11
15.0,11.283108899758531,11
3.0,6.488675306008532,11
10.0,11.396390149758531,11
2.0,2.89039237355599,10
0.0,4.584028550961074,12
2.0,8.556823202163615,13
4.0,2.65699393605599,10
3.0,5.277249524758532,11
0.0,2.51392752980599,10
0.0,4.50123221730599,10
10.0,8.349515149758531,11
3.0,8.048733899758531,11
13.0,3.44019706105599,10
2.0,3.29371268605599,10
1.0,7.706937024758532,11
9.0,8.975491712258531,11
3.0,5.220608899758532,11
12.0,9.492581556008531,11
17.0,9.639065931008531,11
5.0,9.868069837258531,11
10.0,12.894087144711074,12
4.0,2.82398612355599,10
2.0,8.448424764663615,13
5.0,7.342679212258532,11
11.0,13.792874524758531,11
3.0,4.74781424855599,10
4.0,11.125882337258531,11
14.0,14.544477769711074,12
1.0,5.63941581105599,10
3.0,4.09888846730599,10
2.0,8.448424764663615,13
17.0,6.151761243508532,11
6.0,10.938870618508531,11
5.0,3.83472831105599,10
9.0,6.854397962258532,11
7.0,5.866116712258532,11
10.0,4.26588065480599,10
4.0,10.484695978366158,14
9.0,8.448424764663615,13
23.0,13.697448202163615,13
1.0,6.995022962258532,11
11.0,11.482327649758531,11
10.0,11.573147962258531,11
15.0,9.626858899758531,11
2.0,10.341702649758531,11
5.0,8.757229993508531,11
5.0,11.637251207211074,12
2.0,5.17554862355599,10
23.0,14.069380113461074,12
9.0,3.32300956105599,10
8.0,9.718655774758531,11
23.0,9.481351087258531,11
23.0,16.356489488461072,12
1.0,4.78199393605599,10
16.0,7.350979993508532,11
20.0,9.858304212258531,11
3.0,12.293362806008531,11
9.0,7.825101087258532,11
4.0,6.495022962258532,11
1.0,2.89039237355599,10
8.0,7.407132337258532,11
3.0,12.586819837258531,11
6.0,6.408597181008532,11
10.0,9.393948743508531,11
6.0,9.694729993508531,11
9.0,12.254788587258531,11
2.0,8.215026327163615,13
6.0,6.620022962258532,11
6.0,4.95924002980599,10
5.0,3.80836112355599,10
5.0,11.296292493508531,11
6.0,9.377835462258531,11
11.0,6.951077649758532,11
4.0,10.390319295913615,13
14.0,7.065335462258532,11
6.0,7.879926988461074,12
1.0,9.555569837258531,11
0.0,8.985745618508531,11
2.0,4.45435721730599,10
2.0,2.89039237355599,10
11.0,10.519437024758531,11
10.0,8.141019056008531,11
1.0,1.68922049855599,10
1.0,5.480374524758532,11
6.0,9.787991712258531,11
23.0,6.875394056008532,11
3.0,9.713911363461074,12
8.0,7.373440931008532,11
2.0,5.650296399758532,11
4.0,8.448424764663615,13
1.0,4.58375174855599,10
2.0,6.02906424855599,10
13.0,6.35914237355599,10
1.0,8.999905774758531,11
6.0,4.316800306008532,11
12.0,10.008206556008531,11
2.0,5.930846639663615,13
3.0,5.957913587258532,11
5.0,4.43140799855599,10
8.0,4.50904471730599,10
6.0,4.56519706105599,10
3.0,14.972212144711074,12
3.0,8.870511243508531,11
5.0,3.18336112355599,10
8.0,7.604397962258532,11
4.0,10.237698743508531,11
23.0,10.718094415866158,14
8.0,8.215026327163615,13
4.0,8.215026327163615,13
15.0,8.907132337258531,11
22.0,9.375044175961074,12
12.0,9.423245618508531,11
5.0,14.101606675961074,12
18.0,11.824124524758531,11
2.0,2.65699393605599,10
9.0,10.061429212258531,11
5.0,14.041897962258531,11
2.0,3.38843924855599,10
11.0,11.894925306008531,11
13.0,9.279202649758531,11
9.0,5.577542493508532,11
3.0,8.448424764663615,13
9.0,13.381741712258531,11
10.0,10.276761243508531,11
23.0,17.01601905600853,11
0.0,10.718094415866158,14
2.0,9.849515149758531,11
2.0,6.88355643605599,10
5.0,4.57447440480599,10
9.0,10.458401868508531,11
12.0,8.323424764663615,13
7.0,8.817776868508531,11
5.0,3.44215018605599,10
1.0,10.541409681008531,11
10.0,6.32300956105599,10
1.0,5.079983899758532,11
23.0,16.232604452163613,13
9.0,13.204007337258531,11
9.0,7.926175306008532,11
1.0,6.506741712258532,11
3.0,7.957425306008532,11
5.0,5.096097181008532,11
15.0,11.707913587258531,11
19.0,13.375882337258531,11
2.0,2.89039237355599,10
3.0,8.323424764663615,13
4.0,11.259183118508531,11
7.0,5.074124524758532,11
15.0,7.790921399758532,11
1.0,7.502347181008532,11
23.0,17.74502296225853,11
6.0,14.669477769711074,12
11.0,11.364163587258531,11
6.0,8.826077649758531,11
4.0,5.933987806008532,11
6.0,7.304104993508532,11
23.0,11.652737806008531,11
11.0,10.484695978366158,14
14.0,10.484695978366158,14
8.0,7.795942613461074,12
5.0,8.448424764663615,13
4.0,3.48023612355599,10
2.0,4.57007987355599,10
0.0,4.52808768605599,10
23.0,13.344632337258531,11
8.0,7.499417493508532,11
13.0,8.556823202163615,13
23.0,7.191312024758532,11
0.0,8.215026327163615,13
22.0,11.464749524758531,11
6.0,12.391995618508531,11
0.0,9.315335462258531,11
4.0,4.22193534230599,10
4.0,10.310591050961074,12
9.0,7.911526868508532,11
4.0,6.314358899758532,11
7.0,8.076077649758531,11
2.0,6.158108899758532,11
23.0,14.198286363461074,12
16.0,11.981351087258531,11
11.0,8.01490409230599,10
0.0,10.663968274758531,11
23.0,9.287991712258531,11
2.0,5.553128431008532,11
6.0,5.37183768605599,10
2.0,8.323424764663615,13
2.0,3.88257987355599,10
5.0,5.43287284230599,10
23.0,15.292524644711074,12
23.0,10.665921399758531,11
3.0,9.246487806008531,11
1.0,3.67750174855599,10
18.0,11.414106675961074,12
5.0,8.934476087258531,11
3.0,10.791336603366158,14
6.0,8.297895738461074,12
4.0,5.082913587258532,11
4.0,3.95093924855599,10
6.0,10.865140149758531,11
7.0,4.42603690480599,10
9.0,8.015530774758531,11
2.0,8.448424764663615,13
6.0,4.62672049855599,10
13.0,5.442776868508532,11
4.0,5.28590018605599,10
3.0,4.155667493508532,11
10.0,9.115140149758531,11
2.0,12.094144056008531,11
5.0,8.556823202163615,13
7.0,6.114651868508532,11
22.0,3.944241712258532,11
3.0,8.140042493508531,11
3.0,4.86988456105599,10
3.0,5.37623221730599,10
3.0,5.622952649758532,11
23.0,10.244184800961074,12
4.0,8.119046399758531,11
4.0,8.473050306008531,11
10.0,11.187405774758531,11
1.0,4.100979993508532,11
9.0,9.802640149758531,11
23.0,7.16968924855599,10
6.0,15.350141832211074,12
0.0,5.206448743508532,11
6.0,10.850979993508531,11
5.0,8.360395738461074,12
11.0,7.065335462258532,11
2.0,3.19019706105599,10
23.0,12.010159681008531,11
4.0,8.905667493508531,11
18.0,9.107815931008531,11
2.0,6.84449393605599,10
12.0,8.067288587258531,11
1.0,6.681058118508532,11
4.0,7.293851087258532,11
3.0,8.448424764663615,13
8.0,6.130765149758532,11
2.0,2.89039237355599,10
7.0,2.56031424855599,10
13.0,10.394575425961074,12
6.0,7.10670096730599,10
2.0,5.652249524758532,11
11.0,7.547269056008532,11
9.0,10.853909681008531,11
22.0,8.448424764663615,13
8.0,13.621487806008531,11
2.0,2.44215018605599,10
3.0,2.687405774758532,11
5.0,7.688382337258532,11
9.0,8.448424764663615,13
4.0,9.640669175961074,12
1.0,6.152387925961074,12
6.0,8.448424764663615,13
1.0,8.925687024758531,11
23.0,11.770202108413615,13
23.0,10.718094415866158,14
4.0,9.590726087258531,11
8.0,7.209866712258532,11
3.0,11.222562024758531,11
2.0,5.004788587258532,11
6.0,12.780317613461074,12
23.0,13.113325425961074,12
8.0,10.548733899758531,11
8.0,15.007368394711074,12
3.0,2.89039237355599,10
4.0,13.359557577163615,13
11.0,5.632718274758532,11
11.0,8.594632337258531,11
1.0,2.83570487355599,10
8.0,5.516019056008532,11
5.0,5.070356675961074,12
6.0,5.33424002980599,10
5.0,7.974515149758532,11
3.0,9.336331556008531,11
18.0,10.017134019711074,12
11.0,5.935452649758532,11
7.0,11.239163587258531,11
5.0,4.32007987355599,10
7.0,11.311429212258531,11
2.0,6.172757337258532,11
1.0,5.13453299855599,10
2.0,2.89039237355599,10
23.0,15.344144056008531,11
23.0,13.648969957211074,12
3.0,4.994046399758532,11
10.0,6.90601737355599,10
0.0,14.304593274758531,11
23.0,9.297269056008531,11
4.0,4.482327649758532,11
8.0,8.596723863461074,12
8.0,10.599515149758531,11
23.0,15.793012925961074,12
6.0,5.178755113461074,12
7.0,6.539456556008532,11
3.0,6.343794175961074,12
14.0,10.120999524758531,11
13.0,7.450101087258532,11
1.0,5.208890149758532,11
23.0,15.646528550961074,12
6.0,8.135647962258531,11
3.0,2.76588065480599,10
2.0,7.186429212258532,11
3.0,7.289456556008532,11
2.0,4.240140149758532,11
6.0,15.830122300961074,12
2.0,5.189358899758532,11
10.0,9.211819837258531,11
23.0,7.464261243508532,11
2.0,10.847700425961074,12
14.0,12.036526868508531,11
23.0,14.909223863461074,12
1.0,7.445218274758532,11
5.0,11.935940931008531,11
0.0,4.277249524758532,11
11.0,9.331937024758531,11
6.0,8.992093274758531,11
23.0,9.828030774758531,11
3.0,4.60132987355599,10
6.0,11.169339368508531,11
5.0,6.38062674855599,10
7.0,5.06275565480599,10
4.0,8.448424764663615,13
10.0,10.097073743508531,11
23.0,8.259183118508531,11
1.0,3.55250174855599,10
2.0,9.884671399758531,11
23.0,8.215026327163615,13
2.0,4.04713065480599,10
11.0,7.447659681008532,11
23.0,17.263716050961072,12
9.0,3.34302909230599,10
2.0,2.65699393605599,10
4.0,7.593655774758532,11
9.0,20.087934800961072,12
11.0,7.660062024758532,11
1.0,7.946333238461074,12
0.0,6.211819837258532,11
2.0,11.863813707211074,12
3.0,7.914944837258532,11
1.0,3.26295096730599,10
2.0,7.499905774758532,11
4.0,10.604886243508531,11
6.0,8.614163587258531,11
6.0,8.545804212258531,11
14.0,5.412503431008532,11
17.0,7.629788587258532,11
2.0,5.41871268605599,10
14.0,12.057034681008531,11
10.0,9.600003431008531,11
3.0,5.537153550961074,12
6.0,8.938520738461074,12
9.0,10.043851087258531,11
10.0,4.93531424855599,10
6.0,7.556684800961074,12
3.0,6.744534681008532,11
23.0,18.135298082211072,12
3.0,6.22095877980599,10
10.0,5.41578299855599,10
2.0,2.89039237355599,10
6.0,10.281155774758531,11
5.0,6.450589368508532,11
15.0,12.140530774758531,11
3.0,6.089049764663615,13
10.0,7.435940931008532,11
2.0,5.28150565480599,10
17.0,9.896390149758531,11
3.0,6.430569837258532,11
4.0,6.829983899758532,11
4.0,8.681058118508531,11
2.0,5.857327649758532,11
3.0,8.983304212258531,11
11.0,13.206098863461074,12
3.0,7.625394056008532,11
13.0,10.460005113461074,12
1.0,2.65699393605599,10
2.0,16.109907457211072,12
1.0,5.11207206105599,10
4.0,2.89039237355599,10
20.0,13.791897962258531,11
1.0,8.494046399758531,11
23.0,12.940962144711074,12
0.0,4.829983899758532,11
12.0,9.558499524758531,11
7.0,10.077054212258531,11
4.0,9.704983899758531,11
23.0,12.653714368508531,11
1.0,7.165083238461074,12
23.0,4.416897962258532,11
15.0,14.628812024758531,11
12.0,11.488325425961074,12
3.0,7.204007337258532,11
10.0,12.159573743508531,11
4.0,3.759671399758532,11
8.0,13.090237806008531,11
7.0,3.33863456105599,10
8.0,5.37965018605599,10
6.0,8.494534681008531,11
7.0,11.318753431008531,11
5.0,9.907132337258531,11
3.0,7.092679212258532,11
6.0,4.528226087258532,11
0.0,3.20582206105599,10
2.0,8.215026327163615,13
12.0,15.703657457211074,12
9.0,12.327054212258531,11
2.0,6.171780774758532,11
3.0,4.30836112355599,10
23.0,11.753812024758531,11
23.0,14.613187024758531,11
1.0,5.704983899758532,11
5.0,6.492581556008532,11
7.0,8.630765149758531,11
4.0,9.069241712258531,11
0.0,5.306058118508532,11
15.0,5.918851087258532,11
23.0,14.744046399758531,11
9.0,12.270413587258531,11
2.0,8.215026327163615,13
17.0,13.700101087258531,11
12.0,7.187894056008532,11
5.0,9.108442613461074,12
9.0,7.240140149758532,11
6.0,5.856351087258532,11
8.0,4.94166190480599,10
2.0,3.08277518605599,10
7.0,4.08472831105599,10
4.0,5.44800956105599,10
2.0,6.168362806008532,11
11.0,5.27613456105599,10
3.0,5.985257337258532,11
0.0,6.485395738461074,12
7.0,17.717329332211072,12
11.0,9.126858899758531,11
22.0,14.775296399758531,11
12.0,10.269437024758531,11
-1.0,8.703030774758531,11
4.0,3.27564627980599,10
4.0,11.046780774758531,11
2.0,5.930569837258532,11
14.0,8.140530774758531,11
4.0,3.22925956105599,10
9.0,12.086331556008531,11
4.0,11.696683118508531,11
20.0,12.296780774758531,11
18.0,11.968794175961074,12
3.0,13.326565931008531,11
5.0,9.097562024758531,11
7.0,3.473538587258532,11
4.0,7.369046399758532,11
2.0,2.89039237355599,10
1.0,5.652249524758532,11
1.0,4.949124524758532,11
7.0,10.767483899758531,11
7.0,9.370022962258531,11
4.0,3.934476087258532,11
10.0,9.765042493508531,11
13.0,10.423245618508531,11
6.0,5.60572440480599,10
1.0,2.76588065480599,10
4.0,2.65699393605599,10
21.0,6.297757337258532,11
23.0,10.781644056008531,11
9.0,7.621976087258532,11
14.0,8.174710462258531,11
16.0,15.933987806008531,11
3.0,6.616604993508532,11
8.0,9.174222181008531,11
7.0,7.936917493508532,11
12.0,10.484695978366158,14
23.0,11.153226087258531,11
6.0,5.795942613461074,12
1.0,11.513577649758531,11
7.0,8.215026327163615,13
23.0,11.414594957211074,12
3.0,5.08619315480599,10
3.0,7.166409681008532,11
10.0,4.55152518605599,10
7.0,13.581937024758531,11
4.0,6.470608899758532,11
4.0,9.732815931008531,11
6.0,5.19654471730599,10
5.0,4.774458238461074,12
14.0,7.941312024758532,11
3.0,9.385159681008531,11
2.0,8.926663587258531,11
2.0,9.428893514663615,13
12.0,2.83863456105599,10
3.0,4.53297049855599,10
2.0,8.448424764663615,13
20.0,7.765042493508532,11
9.0,11.678616712258531,11
2.0,10.592606134616158,14
6.0,8.308499524758531,11
7.0,7.356839368508532,11
12.0,8.355374524758531,11
3.0,12.985745618508531,11
7.0,5.35279471730599,10
6.0,9.009671399758531,11
3.0,5.691938707211074,12
3.0,5.17408377980599,10
13.0,9.066312024758531,11
7.0,6.390042493508532,11
12.0,10.684614488461074,12
2.0,4.09449393605599,10
23.0,10.826004572116158,14
12.0,7.289944837258532,11
23.0,12.563382337258531,11
2.0,5.619534681008532,11
6.0,8.740140149758531,11
6.0,8.639692613461074,12
2.0,7.666897962258532,11
1.0,5.58277518605599,10
7.0,7.571683118508532,11
3.0,10.484695978366158,14
7.0,3.69752127980599,10
23.0,16.003950425961072,12
8.0,6.18629081105599,10
0.0,8.844632337258531,11
3.0,9.968167493508531,11
5.0,4.11890799855599,10
1.0,5.732815931008532,11
8.0,10.301663587258531,11
13.0,10.996276327163615,13
0.0,8.426663587258531,11
5.0,4.75074393605599,10
12.0,7.962796399758532,11
8.0,7.084378431008532,11
4.0,7.384183118508532,11
2.0,8.755765149758531,11
23.0,10.101468274758531,11
4.0,5.95679862355599,10
3.0,8.522366712258531,11
2.0,5.884671399758532,11
4.0,7.741116712258532,11
5.0,9.173733899758531,11
6.0,12.476956556008531,11
23.0,10.244184800961074,12
4.0,4.79175956105599,10
3.0,11.101606675961074,12
23.0,9.500532457211074,12
2.0,5.073147962258532,11
8.0,8.712796399758531,11
17.0,16.316450425961072,12
2.0,3.20972831105599,10
3.0,3.848538587258532,11
6.0,13.454007337258531,11
9.0,4.50513846730599,10
5.0,7.474515149758532,11
2.0,7.518460462258532,11
19.0,12.544827649758531,11
4.0,6.00416190480599,10
3.0,10.718094415866158,14
23.0,9.690335462258531,11
2.0,6.174710462258532,11
4.0,8.448424764663615,13
3.0,7.042386243508532,11
3.0,6.022366712258532,11
23.0,13.350979993508531,11
4.0,7.248929212258532,11
7.0,10.826004572116158,14
23.0,8.487210462258531,11
2.0,8.6152054733187,15
10.0,11.391295858413615,13
3.0,9.738187024758531,11
4.0,5.067776868508532,11
2.0,7.899319837258532,11
4.0,5.839261243508532,11
20.0,11.645413587258531,11
21.0,10.957075425961074,12
2.0,2.89039237355599,10
2.0,8.101468274758531,11
23.0,11.544966050961074,12
5.0,7.340237806008532,11
5.0,6.380765149758532,11
23.0,8.322171399758531,11
3.0,5.23658377980599,10
2.0,6.250320978366157,14
2.0,4.044827649758532,11
6.0,6.124905774758532,11
9.0,14.221723863461074,12
23.0,15.015042493508531,11
13.0,7.738187024758532,11
8.0,6.048733899758532,11
17.0,8.604397962258531,11
5.0,3.562405774758532,11
20.0,7.571683118508532,11
23.0,15.080472181008531,11
5.0,4.46461112355599,10
2.0,4.526272962258532,11
3.0,6.19507987355599,10
